created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-08-06T16:01:24+0100,67,2023-08-06T16:01:24+0100,23.762588500976562,48.3245849609375,368,34.2,29.0
2023-08-06T16:01:32+0100,68,2023-08-06T16:01:32+0100,23.7225341796875,48.36273193359375,368,34.2,29.0
2023-08-06T16:01:40+0100,69,2023-08-06T16:01:40+0100,23.631744384765625,48.56109619140625,372,34.2,29.0
2023-08-06T16:01:49+0100,70,2023-08-06T16:01:49+0100,23.56231689453125,48.6846923828125,373,34.2,29.0
2023-08-06T16:01:57+0100,71,2023-08-06T16:01:57+0100,23.514251708984375,48.78082275390625,371,34.2,29.0
2023-08-06T16:02:06+0100,72,2023-08-06T16:02:06+0100,23.460845947265625,48.8739013671875,370,34.2,29.0
2023-08-06T16:02:14+0100,73,2023-08-06T16:02:14+0100,23.354034423828125,48.99139404296875,373,34.2,29.0
2023-08-06T16:02:23+0100,74,2023-08-06T16:02:23+0100,23.2952880859375,48.9349365234375,372,34.2,29.0
2023-08-06T16:02:31+0100,75,2023-08-06T16:02:31+0100,23.247222900390625,48.88763427734375,371,34.2,29.0
2023-08-06T16:02:39+0100,76,2023-08-06T16:02:39+0100,23.249893188476562,48.8525390625,371,34.2,29.0
2023-08-06T16:02:48+0100,77,2023-08-06T16:02:48+0100,23.183135986328125,48.76708984375,372,34.2,29.0
2023-08-06T16:02:56+0100,78,2023-08-06T16:02:56+0100,23.127059936523438,48.681640625,373,34.2,29.0
2023-08-06T16:03:05+0100,79,2023-08-06T16:03:05+0100,23.087005615234375,48.64044189453125,373,34.2,29.0
2023-08-06T16:03:13+0100,80,2023-08-06T16:03:13+0100,23.068313598632812,48.62060546875,373,34.2,29.0
2023-08-06T16:03:22+0100,81,2023-08-06T16:03:22+0100,22.998886108398438,48.5870361328125,374,34.2,29.0
2023-08-06T16:03:27+0100,82,2023-08-06T16:03:27+0100,22.98553466796875,48.6419677734375,374,34.2,29.0
2023-08-06T16:03:33+0100,83,2023-08-06T16:03:33+0100,22.916107177734375,48.65570068359375,375,34.2,29.0
2023-08-06T16:03:38+0100,84,2023-08-06T16:03:38+0100,22.926788330078125,48.62823486328125,375,34.2,29.0
