created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-08-05T22:51:12+0100,88,2023-08-05T22:51:12+0100,19.682388305664062,66.168212890625,1339,25.3,50.0
2023-08-05T22:51:32+0100,89,2023-08-05T22:51:32+0100,25.092391967773438,49.432373046875,1325,25.3,50.0
2023-08-05T22:51:40+0100,90,2023-08-05T22:51:40+0100,24.996261596679688,50.36163330078125,1330,25.3,50.0
2023-08-05T22:51:48+0100,91,2023-08-05T22:51:48+0100,24.603729248046875,51.8280029296875,1329,25.3,50.0
2023-08-05T22:51:56+0100,92,2023-08-05T22:51:56+0100,24.403457641601562,52.4993896484375,1331,25.3,50.0
2023-08-05T22:52:04+0100,93,2023-08-05T22:52:04+0100,24.01092529296875,53.83148193359375,1332,25.3,50.0
2023-08-05T22:52:12+0100,94,2023-08-05T22:52:12+0100,23.677139282226562,54.9896240234375,1335,25.3,50.0
2023-08-05T22:52:20+0100,95,2023-08-05T22:52:20+0100,23.484878540039062,55.48248291015625,1335,25.3,50.0
2023-08-05T22:52:28+0100,96,2023-08-05T22:52:28+0100,23.212509155273438,56.3873291015625,1336,25.3,50.0
2023-08-05T22:52:35+0100,97,2023-08-05T22:52:35+0100,22.98553466796875,57.14874267578125,1335,25.3,50.0
2023-08-05T22:52:43+0100,98,2023-08-05T22:52:43+0100,22.87872314453125,57.48291015625,1336,25.3,50.0
2023-08-05T22:52:51+0100,99,2023-08-05T22:52:51+0100,22.718505859375,57.99102783203125,1336,25.3,50.0
2023-08-05T22:52:59+0100,100,2023-08-05T22:52:59+0100,22.560958862304688,58.4014892578125,1335,25.3,50.0
2023-08-05T22:53:07+0100,101,2023-08-05T22:53:07+0100,22.491531372070312,58.61968994140625,1336,25.3,50.0
2023-08-05T22:53:15+0100,102,2023-08-05T22:53:15+0100,22.379379272460938,58.892822265625,1336,25.3,50.0
2023-08-05T22:53:23+0100,103,2023-08-05T22:53:23+0100,22.288589477539062,59.16748046875,1335,25.3,50.0
2023-08-05T22:53:31+0100,104,2023-08-05T22:53:31+0100,22.243194580078125,59.3017578125,1335,25.3,50.0
2023-08-05T22:53:39+0100,105,2023-08-05T22:53:39+0100,22.1630859375,59.48028564453125,1335,25.3,50.0
2023-08-05T22:53:47+0100,106,2023-08-05T22:53:47+0100,22.125701904296875,59.54132080078125,1335,25.3,50.0
2023-08-05T22:53:55+0100,107,2023-08-05T22:53:55+0100,22.074966430664062,59.674072265625,1336,25.3,50.0
2023-08-05T22:54:03+0100,108,2023-08-05T22:54:03+0100,22.02423095703125,59.7869873046875,1336,25.3,50.0
2023-08-05T22:54:11+0100,109,2023-08-05T22:54:11+0100,21.989517211914062,59.80072021484375,1336,25.3,50.0
2023-08-05T22:54:19+0100,110,2023-08-05T22:54:19+0100,21.962814331054688,59.91363525390625,1337,25.3,50.0
2023-08-05T22:54:26+0100,111,2023-08-05T22:54:26+0100,21.965484619140625,59.9761962890625,1336,25.3,50.0
2023-08-05T22:54:34+0100,112,2023-08-05T22:54:34+0100,21.93878173828125,60.0067138671875,1336,25.3,50.0
2023-08-05T22:54:42+0100,113,2023-08-05T22:54:42+0100,21.901397705078125,59.979248046875,1337,25.3,50.0
2023-08-05T22:54:50+0100,114,2023-08-05T22:54:50+0100,21.9281005859375,59.979248046875,1336,25.3,50.0
2023-08-05T22:54:58+0100,115,2023-08-05T22:54:58+0100,21.912078857421875,60.0067138671875,1336,25.3,50.0
2023-08-05T22:55:06+0100,116,2023-08-05T22:55:06+0100,21.893386840820312,59.96246337890625,1337,25.3,50.0
2023-08-05T22:55:14+0100,117,2023-08-05T22:55:14+0100,21.901397705078125,59.94873046875,1337,25.3,50.0
2023-08-05T22:55:22+0100,118,2023-08-05T22:55:22+0100,21.89605712890625,59.91363525390625,1338,25.3,50.0
2023-08-05T22:55:30+0100,119,2023-08-05T22:55:30+0100,21.914749145507812,59.82513427734375,1339,25.3,50.0
2023-08-05T22:55:38+0100,120,2023-08-05T22:55:38+0100,21.91741943359375,59.88922119140625,1339,25.3,50.0
2023-08-05T22:55:46+0100,121,2023-08-05T22:55:46+0100,21.920089721679688,59.8602294921875,1339,25.3,50.0
2023-08-05T22:55:54+0100,122,2023-08-05T22:55:54+0100,21.901397705078125,59.82513427734375,1341,25.3,50.0
2023-08-05T22:56:02+0100,123,2023-08-05T22:56:02+0100,21.9281005859375,59.82513427734375,1340,25.3,50.0
2023-08-05T22:56:10+0100,124,2023-08-05T22:56:10+0100,21.904067993164062,59.765625,1340,25.3,50.0
2023-08-05T22:56:17+0100,125,2023-08-05T22:56:17+0100,21.914749145507812,59.76409912109375,1341,25.3,50.0
2023-08-05T22:56:25+0100,126,2023-08-05T22:56:25+0100,21.904067993164062,59.69390869140625,1343,25.3,50.0
2023-08-05T22:56:33+0100,127,2023-08-05T22:56:33+0100,21.912078857421875,59.68017578125,1342,25.3,50.0
2023-08-05T22:56:41+0100,128,2023-08-05T22:56:41+0100,21.890716552734375,59.6435546875,1342,25.3,50.0
2023-08-05T22:56:49+0100,129,2023-08-05T22:56:49+0100,21.91741943359375,59.69390869140625,1343,25.3,50.0
2023-08-05T22:56:57+0100,130,2023-08-05T22:56:57+0100,21.920089721679688,59.64508056640625,1343,25.3,50.0
2023-08-05T22:57:05+0100,131,2023-08-05T22:57:05+0100,21.914749145507812,59.62066650390625,1344,25.3,50.0
2023-08-05T22:57:13+0100,132,2023-08-05T22:57:13+0100,21.912078857421875,59.55810546875,1345,25.3,50.0
2023-08-05T22:57:21+0100,133,2023-08-05T22:57:21+0100,21.920089721679688,59.55352783203125,1345,25.3,50.0
2023-08-05T22:57:29+0100,134,2023-08-05T22:57:29+0100,21.922760009765625,59.53521728515625,1345,25.3,50.0
2023-08-05T22:57:37+0100,135,2023-08-05T22:57:37+0100,21.936111450195312,59.515380859375,1347,25.3,50.0
2023-08-05T22:57:45+0100,136,2023-08-05T22:57:45+0100,21.944122314453125,59.48028564453125,1346,25.3,50.0
2023-08-05T22:57:52+0100,137,2023-08-05T22:57:52+0100,21.957473754882812,59.53216552734375,1341,25.3,50.0
2023-08-05T22:58:00+0100,138,2023-08-05T22:58:00+0100,21.973495483398438,59.7076416015625,1341,25.3,50.0
2023-08-05T22:58:08+0100,139,2023-08-05T22:58:08+0100,21.98150634765625,59.600830078125,1342,25.3,50.0
2023-08-05T22:58:16+0100,140,2023-08-05T22:58:16+0100,21.98150634765625,59.539794921875,1342,25.3,50.0
2023-08-05T22:58:24+0100,141,2023-08-05T22:58:24+0100,22.026901245117188,59.42230224609375,1342,25.3,50.0
2023-08-05T22:58:32+0100,142,2023-08-05T22:58:32+0100,22.040252685546875,59.3414306640625,1344,25.3,50.0
2023-08-05T22:58:40+0100,143,2023-08-05T22:58:40+0100,22.040252685546875,59.2803955078125,1344,25.3,50.0
2023-08-05T22:58:48+0100,144,2023-08-05T22:58:48+0100,22.08831787109375,59.2071533203125,1346,25.3,50.0
2023-08-05T22:58:56+0100,145,2023-08-05T22:58:56+0100,22.133712768554688,59.08203125,1348,25.3,50.0
2023-08-05T22:59:04+0100,146,2023-08-05T22:59:04+0100,22.136383056640625,59.0240478515625,1349,25.3,50.0
2023-08-05T22:59:12+0100,147,2023-08-05T22:59:12+0100,22.155075073242188,58.95843505859375,1349,25.3,50.0
2023-08-05T22:59:20+0100,148,2023-08-05T22:59:20+0100,22.176437377929688,58.9752197265625,1350,25.3,50.0
2023-08-05T22:59:27+0100,149,2023-08-05T22:59:27+0100,22.213821411132812,58.81500244140625,1350,25.3,50.0
2023-08-05T22:59:35+0100,150,2023-08-05T22:59:35+0100,22.251205444335938,58.76617431640625,1353,25.3,50.0
2023-08-05T22:59:43+0100,151,2023-08-05T22:59:43+0100,22.25921630859375,58.7127685546875,1353,25.3,50.0
2023-08-05T22:59:51+0100,152,2023-08-05T22:59:51+0100,22.3126220703125,58.636474609375,1355,25.3,50.0
2023-08-05T22:59:59+0100,153,2023-08-05T22:59:59+0100,22.315292358398438,58.51898193359375,1355,25.3,50.0
2023-08-05T23:00:07+0100,154,2023-08-05T23:00:07+0100,22.339324951171875,58.48846435546875,1355,25.3,50.0
2023-08-05T23:00:15+0100,155,2023-08-05T23:00:15+0100,22.360687255859375,58.45794677734375,1356,25.3,50.0
2023-08-05T23:00:23+0100,156,2023-08-05T23:00:23+0100,22.392730712890625,58.3251953125,1356,25.3,50.0
2023-08-05T23:00:31+0100,157,2023-08-05T23:00:31+0100,22.390060424804688,58.3221435546875,1357,25.3,50.0
2023-08-05T23:00:39+0100,158,2023-08-05T23:00:39+0100,22.43011474609375,58.19854736328125,1356,25.3,50.0
2023-08-05T23:00:47+0100,159,2023-08-05T23:00:47+0100,22.470169067382812,58.14361572265625,1357,25.3,50.0
2023-08-05T23:00:55+0100,160,2023-08-05T23:00:55+0100,22.486190795898438,58.13751220703125,1358,25.3,50.0
2023-08-05T23:01:03+0100,161,2023-08-05T23:01:03+0100,22.507553100585938,58.038330078125,1358,25.3,50.0
2023-08-05T23:01:11+0100,162,2023-08-05T23:01:11+0100,22.539596557617188,58.00628662109375,1358,25.3,50.0
2023-08-05T23:01:18+0100,163,2023-08-05T23:01:18+0100,22.53692626953125,57.95440673828125,1359,25.3,50.0
2023-08-05T23:01:26+0100,164,2023-08-05T23:01:26+0100,22.57965087890625,57.8948974609375,1358,25.3,50.0
2023-08-05T23:01:34+0100,165,2023-08-05T23:01:34+0100,22.57965087890625,57.83538818359375,1358,25.3,50.0
2023-08-05T23:01:42+0100,166,2023-08-05T23:01:42+0100,22.638397216796875,57.78961181640625,1358,25.3,50.0
2023-08-05T23:01:50+0100,167,2023-08-05T23:01:50+0100,22.638397216796875,57.6904296875,1359,25.3,50.0
2023-08-05T23:01:58+0100,168,2023-08-05T23:01:58+0100,22.66510009765625,57.63702392578125,1359,25.3,50.0
2023-08-05T23:02:06+0100,169,2023-08-05T23:02:06+0100,22.678451538085938,57.56072998046875,1359,25.3,50.0
2023-08-05T23:02:14+0100,170,2023-08-05T23:02:14+0100,22.681121826171875,57.4737548828125,1359,25.3,50.0
2023-08-05T23:02:22+0100,171,2023-08-05T23:02:22+0100,22.721176147460938,57.452392578125,1359,25.3,50.0
2023-08-05T23:02:30+0100,172,2023-08-05T23:02:30+0100,22.737197875976562,57.3699951171875,1359,25.3,50.0
